ID,tanggal,judul,narasi,nama file gambar,text,label
296658,13-Mar-20,video mati tembak jenazah pejuang syahid imam samudera segar,pemindahan kubur imam samudera projek melebarkan jalan mati tembak firing squad pemerintah indonesia tanggal nov jenazah pejuang syahid imam samudera segar tidur beliau dijatuhkan hukuman mati mengebom kelab malam bali,296658.png,video mati tembak jenazah pejuang syahid imam samudera segar pemindahan kubur imam samudera projek melebarkan jalan mati tembak firing squad pemerintah indonesia tanggal nov jenazah pejuang syahid imam samudera segar tidur beliau dijatuhkan hukuman mati mengebom kelab malam bali,1
297570,30-Sep-19,gubernur jabar ridwan kamil bantah cuitan sekolah pinter biar gajadi polisi,klarifikasi beredar hoaks mengadu domba semoga allah mengampuni penyebar fitnah semoga pahala dunianya berpindah,297570.png,gubernur jabar ridwan kamil bantah cuitan sekolah pinter biar gajadi polisi klarifikasi beredar hoaks mengadu domba semoga allah mengampuni penyebar fitnah semoga pahala dunianya berpindah,0
306845,21-Mar-19,video tahlil nu fosil jokowimaruf kalah,yai fitnam …katanya pilih si mbah dzikir tahlil dihapus maksudnya coba… blunder mbok ya jgn kebangetan video bang sandiaga uno cawapres yg santun cerdas bermartabat,306845.png,video tahlil nu fosil jokowimaruf kalah yai fitnam …katanya pilih si mbah dzikir tahlil dihapus maksudnya coba… blunder mbok ya jgn kebangetan video bang sandiaga uno cawapres yg santun cerdas bermartabat,1
306945,6-Mar-19,klarifikasi kbri ppln singapura terkait isu tki membayar dollar hak pilihnya,proses pemilu gratis pendaftaran pemungutan suara pungutan biaya apapun,306945.png,klarifikasi kbri ppln singapura terkait isu tki membayar dollar hak pilihnya proses pemilu gratis pendaftaran pemungutan suara pungutan biaya apapun,0
320311,8-Jun-20,wapres ikhlaskan dana haji dipakai pemerintah masuk surga,dengerin noh simbah ngomong dana haji ndak berangkat tanah suci ikhlaskan dana hajinya pakai pemerintah tiket surga genggam tangan,320311.png,wapres ikhlaskan dana haji dipakai pemerintah masuk surga dengerin noh simbah ngomong dana haji ndak berangkat tanah suci ikhlaskan dana hajinya pakai pemerintah tiket surga genggam tangan,1
322153,28-Sep-19,indonesia istilahnya tuyul,hati jln mall sj kl ketemu org bawa boneka inijanganlah dekatin mrk pegang bonekany mengucpkan “ lucunya…atau cantiknya…pd boneka ” krn boneka adlh boneka thailand yg isinyakuasa gelapsetankl indonesia istilahnya tuyul,322153.png,indonesia istilahnya tuyul hati jln mall sj kl ketemu org bawa boneka inijanganlah dekatin mrk pegang bonekany mengucpkan “ lucunya…atau cantiknya…pd boneka ” krn boneka adlh boneka thailand yg isinyakuasa gelapsetankl indonesia istilahnya tuyul,1
328234,8-Jul-20,aksi demo menolak tka pemukulan mahasiswa polisi tewas,demo menolak tka…,328234.png,aksi demo menolak tka pemukulan mahasiswa polisi tewas demo menolak tka…,1
339062,29-Jun-19,presiden uni afrika al aid ein al wadiyah bin haffaz al wadiyah berpidato delegasi dunia pbb negara menolak jokowi presiden indonesia,alhamdulillah… amin yaroballalamin… share temen fb wa… lupa cantumkan tagar alwadiyah,339062.png,presiden uni afrika al aid ein al wadiyah bin haffaz al wadiyah berpidato delegasi dunia pbb negara menolak jokowi presiden indonesia alhamdulillah… amin yaroballalamin… share temen fb wa… lupa cantumkan tagar alwadiyah,1
350456,2-Jan-18,indomaret alfamart milik naga,alhamdulillah viral info bantu share ya… berbagi info wikipedia – indomaret indonesia transaksi ambil ratarata rupiah kembalian dibiarkan x rupiah x transaksi menit x transaksi indonesia perjamnya x x rp x indomaret rpjam wooow… mudah tanoe…,350456.png,indomaret alfamart milik naga alhamdulillah viral info bantu share ya… berbagi info wikipedia – indomaret indonesia transaksi ambil ratarata rupiah kembalian dibiarkan x rupiah x transaksi menit x transaksi indonesia perjamnya x x rp x indomaret rpjam wooow… mudah tanoe…,0
353221,22-May-20,sekeluarga terinfeksi covid menghadiri acara ulang,ambil hikmah keluarga ini…baca sampe abis gara gara acara ulang keluarga sekilas info dilingkar merah tgl meninggal lingkar kuning meninggal suaminya kritis lingkar birulagi karantina mandiri kuningan seminggu yg mengadakan acara kumpul keluarga menghadiri ultah keluarga cirebon indah foto adik kakak meninggal covid suaminya skrg sdh positif ngadain bday party taunya carrier keluarga aman nggak tau ya sehari ketemu aja… dianggap sanak keluarga tdk kena yg muda suru tinggal rumah tinggal rumah pandang enteng kasiang krena anak saudara teman teman teman torang nintau so terkontaminasi belum… jgn harap le teman ato sodara kecuali stay rumah trus percaya le…,353221.png,sekeluarga terinfeksi covid menghadiri acara ulang ambil hikmah keluarga ini…baca sampe abis gara gara acara ulang keluarga sekilas info dilingkar merah tgl meninggal lingkar kuning meninggal suaminya kritis lingkar birulagi karantina mandiri kuningan seminggu yg mengadakan acara kumpul keluarga menghadiri ultah keluarga cirebon indah foto adik kakak meninggal covid suaminya skrg sdh positif ngadain bday party taunya carrier keluarga aman nggak tau ya sehari ketemu aja… dianggap sanak keluarga tdk kena yg muda suru tinggal rumah tinggal rumah pandang enteng kasiang krena anak saudara teman teman teman torang nintau so terkontaminasi belum… jgn harap le teman ato sodara kecuali stay rumah trus percaya le…,1
357783,5-Jun-18,bpjs ketenagakerjaan mengedarkan sms pemberian hadiah dana bantuan,himbau masyarakat waspada mudah tertipu bentuk penawaran mengatasnamakan institusi bpjs ketenagakerjaan permintaan mengarahkan peserta membayar biaya nominal bermotif penipuan,357783.png,bpjs ketenagakerjaan mengedarkan sms pemberian hadiah dana bantuan himbau masyarakat waspada mudah tertipu bentuk penawaran mengatasnamakan institusi bpjs ketenagakerjaan permintaan mengarahkan peserta membayar biaya nominal bermotif penipuan,0
358380,22-Feb-18,kabareskrim usut penggoreng isu kejadian teror pemuka agama,kabareskrim usut penggoreng isu kejadian teror pemuka agama,358380.png,kabareskrim usut penggoreng isu kejadian teror pemuka agama kabareskrim usut penggoreng isu kejadian teror pemuka agama,0
360676,4-Aug-20,virus obat hydroxychloroquine zinc zithromax,this virus has a cure it is called hydroxychloroquine zinc and zithromax i know you people want to talk about a mask hello you don ’ t need a mask there is a cure i know they don ’ t want to open schools no you don ’ t need people to be locked down there is prevention and there is a cure,360676.png,virus obat hydroxychloroquine zinc zithromax this virus has a cure it is called hydroxychloroquine zinc and zithromax i know you people want to talk about a mask hello you don ’ t need a mask there is a cure i know they don ’ t want to open schools no you don ’ t need people to be locked down there is prevention and there is a cure,1
363371,19-Aug-19,bocah pemulung meninggal kelaparan,mirisskasihan info bocah pemulung meninggal karna kelaparanbelum daerah jokowiinonesiatweetkakseto,363371.png,bocah pemulung meninggal kelaparan mirisskasihan info bocah pemulung meninggal karna kelaparanbelum daerah jokowiinonesiatweetkakseto,1
363380,15-Aug-19,dijebol siber rp triliun bank mandiri bangkrut,sumber bank mandiri liang kebangkrutan pasalnya teknis keamanan sistem it bank mandiri dipulihkan kejadian murni akibat serangan mandiri,363380.png,dijebol siber rp triliun bank mandiri bangkrut sumber bank mandiri liang kebangkrutan pasalnya teknis keamanan sistem it bank mandiri dipulihkan kejadian murni akibat serangan mandiri,1
366937,12-Dec-17,google voting penamaan israel palestina petanya,google voting penamaan “ israel ” “ palestina ” petanya google earth suara kepentingan israel tolong kirim kontak ad hpmu memilih palestina httpwwwisraelvspalestinecom buka website pilih bendera palestina,366937.png,google voting penamaan israel palestina petanya google voting penamaan “ israel ” “ palestina ” petanya google earth suara kepentingan israel tolong kirim kontak ad hpmu memilih palestina httpwwwisraelvspalestinecom buka website pilih bendera palestina,0
372133,26-Apr-19,sekjen pbb ucapkan selamat prabowo terpilihnya presiden ri,kabartoday pbb – dilansir new york kalbarxinhuaoana – sekretaris jenderal pbb pedro coelho minggu mengagetkan publik dunia internasional,372133.png,sekjen pbb ucapkan selamat prabowo terpilihnya presiden ri kabartoday pbb – dilansir new york kalbarxinhuaoana – sekretaris jenderal pbb pedro coelho minggu mengagetkan publik dunia internasional,1
377566,17-Jun-20,abu vulkanik membunuh virus corona mengandung asam sulfat,merapi erupsi… gk ” …keluar ” aman abu vulkanik nya membunuh virus congorna…ehhcoronakarna mengandung asam sulfat,377566.png,abu vulkanik membunuh virus corona mengandung asam sulfat merapi erupsi… gk ” …keluar ” aman abu vulkanik nya membunuh virus congorna…ehhcoronakarna mengandung asam sulfat,1
380404,20-Apr-19,cukong china juluki naga timses,tolong yah… 🙏🏻🙏🏻 soalnya… mohon pencerahan… bener cukong china juluki naga timses …,380404.png,cukong china juluki naga timses tolong yah… 🙏🏻🙏🏻 soalnya… mohon pencerahan… bener cukong china juluki naga timses …,1
383759,23-Sep-17,tni gagalkan penyelundupan ribu senjata api pakai nama presiden,tni gagalkan penyelundupan ribu senjata api “ pakai nama presiden ” hak foto documentasi duniaekspresscom innews penggagalan rencana penyelundupan ribu senjata api senpi indonesia tentara nasional indonesia tni apresiasi warganet musisi kenamaan ahmad dhani penyelundup mencatut nama presiden jokowi mengaku,383759.png,tni gagalkan penyelundupan ribu senjata api pakai nama presiden tni gagalkan penyelundupan ribu senjata api “ pakai nama presiden ” hak foto documentasi duniaekspresscom innews penggagalan rencana penyelundupan ribu senjata api senpi indonesia tentara nasional indonesia tni apresiasi warganet musisi kenamaan ahmad dhani penyelundup mencatut nama presiden jokowi mengaku,1
396622,11-May-19,coba itudibayar brapa emak emak brani berbuat spt ituurusan capres gak inget hijab,barisan emakemak militan gl pro ancam telanjang bawaslu kpu pemilu curang,396622.png,coba itudibayar brapa emak emak brani berbuat spt ituurusan capres gak inget hijab barisan emakemak militan gl pro ancam telanjang bawaslu kpu pemilu curang,0
397043,9-Mar-19,prabowo usia kuliah amerika serikat beasiswa,assalamu ’ alaikum warahmatulalahi wabarakatuh… mari kenali kenal sayang kenal kejang akal sehat nya udah hilang,397043.png,prabowo usia kuliah amerika serikat beasiswa assalamu ’ alaikum warahmatulalahi wabarakatuh… mari kenali kenal sayang kenal kejang akal sehat nya udah hilang,1
397075,3-Mar-19,ka menuliskan hurufbahasa china,indonesia china…,397075.png,ka menuliskan hurufbahasa china indonesia china…,1
397143,16-Feb-19,game gratis tanggal februari,free resident evil february,397143.png,game gratis tanggal februari free resident evil february,1
397720,14-Nov-18,meme video mahfud md mendukung prabowo sandi pilpres,mendukung prabowo subianto indonesia butuh pemimpin ikhlas mengangkat rakyat keterpurukan,397720.png,meme video mahfud md mendukung prabowo sandi pilpres mendukung prabowo subianto indonesia butuh pemimpin ikhlas mengangkat rakyat keterpurukan,1
403244,29-Feb-20,jackie chan dikabarkan dikarantina terinfeksi corona,jackie chan dikabarkan dikarantina terinfeksi corona kabar sedap salah aktor kenamaan hong kong jackie chan aktor laga legendaris dikabarkan dikarantina terinfeksi virus corona,403244.png,jackie chan dikabarkan dikarantina terinfeksi corona jackie chan dikabarkan dikarantina terinfeksi corona kabar sedap salah aktor kenamaan hong kong jackie chan aktor laga legendaris dikabarkan dikarantina terinfeksi virus corona,1
406866,23-Jun-18,mandi sebabkan kematian mendadak,haram hukumnya mandi sebabkan kematian mendadak,406866.png,mandi sebabkan kematian mendadak haram hukumnya mandi sebabkan kematian mendadak,1
407265,9-Apr-18,nu nw ntb bersaudara,“ selesai urusannya dibaca bohong nu nw bersaudara perbedaan akidah akhlak ” syuriah nu ntb tgh ma ’ arif makmun minggu,407265.png,nu nw ntb bersaudara “ selesai urusannya dibaca bohong nu nw bersaudara perbedaan akidah akhlak ” syuriah nu ntb tgh ma ’ arif makmun minggu,1
411985,28-Nov-19,prosesi pernikahan sejenis gereja,momen prosesi pernikahan sejenis gereja… kristiani sekali… indah nya berbagi… lap kringet,411985.png,prosesi pernikahan sejenis gereja momen prosesi pernikahan sejenis gereja… kristiani sekali… indah nya berbagi… lap kringet,1
412031,15-Nov-19,awan tanda kiamat,fenomena awan langkahapakah tanda kiamat semoga lindungan maha kuasa aminn,412031.png,awan tanda kiamat fenomena awan langkahapakah tanda kiamat semoga lindungan maha kuasa aminn,1
418539,16-Jun-20,meninggal covid bersaudara menunggu diadopsi,papa mama meninggal krn covid bersaudara kandung nunggu diadopsi budiman,418539.png,meninggal covid bersaudara menunggu diadopsi papa mama meninggal krn covid bersaudara kandung nunggu diadopsi budiman,1
419422,21-Mar-20,foto kota kota dunia corona mendera jakarta beda,kota kota dunia corona mendera jakarta beda… nekat mengerti atau…,419422.png,foto kota kota dunia corona mendera jakarta beda kota kota dunia corona mendera jakarta beda… nekat mengerti atau…,1
423107,15-Jul-18,kementerian pupr klarifikasi perihal isu pengambilalihan proyek enam ruas tol dki jakarta,ambilalih mohon dicek bahasanya tol urusannya bpjt pupr pemda,423107.png,kementerian pupr klarifikasi perihal isu pengambilalihan proyek enam ruas tol dki jakarta ambilalih mohon dicek bahasanya tol urusannya bpjt pupr pemda,1
425889,26-Nov-15,isis serang kota quaragosh kota populasi kristen terbesar irak,isis merebut kota quaragosh kota dgn populasi kristen terbesar irak ratusan laki wanita anak dipenggal masyarakat disana doa negeri,425889.png,isis serang kota quaragosh kota populasi kristen terbesar irak isis merebut kota quaragosh kota dgn populasi kristen terbesar irak ratusan laki wanita anak dipenggal masyarakat disana doa negeri,1
428466,5-Nov-19,malam uu suara azan disahkan pemerintah jokowi bertindak pelanggaran uu,malam uu suara azan disahkan barang yg terganggu dgn suara azan melaporkan aparat terdekat dn pemerintah jokowi bertindak pelanggaran uu yg bertanggung suara azan yg keras ustat pengurus masjid,428466.png,malam uu suara azan disahkan pemerintah jokowi bertindak pelanggaran uu malam uu suara azan disahkan barang yg terganggu dgn suara azan melaporkan aparat terdekat dn pemerintah jokowi bertindak pelanggaran uu yg bertanggung suara azan yg keras ustat pengurus masjid,1
431868,2-Apr-18,jajak pendapat google joko widodo dianggap layak memimpin periode,joko widodo dianggap layak memimpin periode setuju isi polling cepatnya dukungan presiden joko widodo memimpin indonesia menguat ketua dewan pertimbangan presiden sri adiningsih alasan presiden joko widodo jokowi periode pekerjaan jokowi menjaga stabilitas ekonomi menurunkan angka pengangguran,431868.png,jajak pendapat google joko widodo dianggap layak memimpin periode joko widodo dianggap layak memimpin periode setuju isi polling cepatnya dukungan presiden joko widodo memimpin indonesia menguat ketua dewan pertimbangan presiden sri adiningsih alasan presiden joko widodo jokowi periode pekerjaan jokowi menjaga stabilitas ekonomi menurunkan angka pengangguran,1
436549,29-Nov-19,selamat mba puput lahirnya putra mba puput putra nya btp,kado terindah ahok… ahok menuai kebahagiaan batasan yg katakata… pendukungnya puunn merasakan kebahagiannnya alhamdulilaahh junior alarm ahok hadir indonesia selamat yah kooh mba puput lahirnya putra mba puput putra nya btp…,436549.png,selamat mba puput lahirnya putra mba puput putra nya btp kado terindah ahok… ahok menuai kebahagiaan batasan yg katakata… pendukungnya puunn merasakan kebahagiannnya alhamdulilaahh junior alarm ahok hadir indonesia selamat yah kooh mba puput lahirnya putra mba puput putra nya btp…,1
459407,27-Jun-20,mpr kpu sepakat jokowi rakyat diam,serius… rakyat diam membiarkan rencana terwujud ruu hip teriak mulus disahkan uu jabatan presiden jokowi memasuki periode mencalonkan periode suka suka jokowi selesai sesuai konstitusi apapun diakali diutak utik mainmain lembaga melontarkannya kpu mpr,459407.png,mpr kpu sepakat jokowi rakyat diam serius… rakyat diam membiarkan rencana terwujud ruu hip teriak mulus disahkan uu jabatan presiden jokowi memasuki periode mencalonkan periode suka suka jokowi selesai sesuai konstitusi apapun diakali diutak utik mainmain lembaga melontarkannya kpu mpr,0
460151,10-Apr-20,malem amerika serikat sholat magrib berjamaah mesjid tumpah ruah jalan raya,situasi kondisi sikon malem amerika serikat …saat masuk sholat magrib masyarakat kaum muslim berbondong bondong menunaikan sholat berjama ” ah mesjid tumpah ruah jalan raya sehubungan covid pemerintah kesempatan ummat islam beribadah terbuka suara volume mesdjid tumben… covid amerika suara volume mesjid bolehkan,460151.png,malem amerika serikat sholat magrib berjamaah mesjid tumpah ruah jalan raya situasi kondisi sikon malem amerika serikat …saat masuk sholat magrib masyarakat kaum muslim berbondong bondong menunaikan sholat berjama ” ah mesjid tumpah ruah jalan raya sehubungan covid pemerintah kesempatan ummat islam beribadah terbuka suara volume mesdjid tumben… covid amerika suara volume mesjid bolehkan,1
472486,30-May-18,artis dorce gamalama meninggal dunia,bismilillahirrahmanirrahim assalamualaikum warrahmatullahita ’ ala wa barakatuh temanteman infotainment media elektronika dorce gamalama alhamdulillah ramadan kesehatan hidup,472486.png,artis dorce gamalama meninggal dunia bismilillahirrahmanirrahim assalamualaikum warrahmatullahita ’ ala wa barakatuh temanteman infotainment media elektronika dorce gamalama alhamdulillah ramadan kesehatan hidup,1
477542,23-Nov-19,bos samsung buka kedok ekonomi indonesia macet total dibawah jkw,bos samsung buka kedok jkw ekonomi ri terpuruk,477542.png,bos samsung buka kedok ekonomi indonesia macet total dibawah jkw bos samsung buka kedok jkw ekonomi ri terpuruk,1
487521,9-Jan-19,postingan akun facebook lambe turah pelaku pembunuhan siswi smk ditangkap,alhamdulillah pelaku pembunuhan siswi smk bogor ketemu motifnya cemburu,487521.png,postingan akun facebook lambe turah pelaku pembunuhan siswi smk ditangkap alhamdulillah pelaku pembunuhan siswi smk bogor ketemu motifnya cemburu,1
490267,22-Sep-17,penilaian mengejutkan agen cia jokowi,agent cia steven o ’ brien jokowi bermuka,490267.png,penilaian mengejutkan agen cia jokowi agent cia steven o ’ brien jokowi bermuka,1
492055,10-Jul-20,xi jinping berterimakasih terpilihnya jokowi presiden kurangi pengangguran china,ucapkan terimakasih pendukung jokowi terpilihnya jokowi presiden pengangguran cina berkurang,492055.png,xi jinping berterimakasih terpilihnya jokowi presiden kurangi pengangguran china ucapkan terimakasih pendukung jokowi terpilihnya jokowi presiden pengangguran cina berkurang,1
502683,31-Jul-19,pengurus imi bantah korban jiwa kecelakaan reli mobil aprc,informasi masyarakat mengalami cedera insiden kecelakaan sumber dipercaya dinyatakan hoax,502683.png,pengurus imi bantah korban jiwa kecelakaan reli mobil aprc informasi masyarakat mengalami cedera insiden kecelakaan sumber dipercaya dinyatakan hoax,0
502803,12-Jul-19,jokowi insentif kartu pra kerja gaji pengangguran,ketipu gak jdi dpt gaji si cebong…,502803.png,jokowi insentif kartu pra kerja gaji pengangguran ketipu gak jdi dpt gaji si cebong…,1
517954,24-Feb-20,tingkat sulfur dioksida kota wuhan tanda kremasi massal korban coronavirus indikasi korban jiwa dibakar,foto satelit terbaru tingkat sulfur dioksida kota wuhan cina sulfur dioksida so gas dilepaskan bahan organik tubuh manusia dibakar pertanda kremasi massal korban coronavirus mengindikasikan korban jiwa dibakar dilaporkan korban jiwa,517954.png,tingkat sulfur dioksida kota wuhan tanda kremasi massal korban coronavirus indikasi korban jiwa dibakar foto satelit terbaru tingkat sulfur dioksida kota wuhan cina sulfur dioksida so gas dilepaskan bahan organik tubuh manusia dibakar pertanda kremasi massal korban coronavirus mengindikasikan korban jiwa dibakar dilaporkan korban jiwa,1
518920,2-Sep-19,pln bantah lakukan pemadaman listrik wilayah makassar halim kramat jati minggu senin september,mohon maaf ketidaknyamanannya maryanto terkait informasi pemadaman surat pemberitahuan kirimkan pln bekerjasama manapun menyewakan genset tks ” cuit akun twitter pt pln persero pln,518920.png,pln bantah lakukan pemadaman listrik wilayah makassar halim kramat jati minggu senin september mohon maaf ketidaknyamanannya maryanto terkait informasi pemadaman surat pemberitahuan kirimkan pln bekerjasama manapun menyewakan genset tks ” cuit akun twitter pt pln persero pln,1
524188,29-Nov-15,foto prajurit militer perancis memanggang bocah mali,pasukan anti teror perancis memanggang anak mali – negeri muslim afrika – teroris sejati,524188.png,foto prajurit militer perancis memanggang bocah mali pasukan anti teror perancis memanggang anak mali – negeri muslim afrika – teroris sejati,1
527249,2-Aug-19,air surut meter pelabuhan banten,air laut surut meter waspada tsunami mari doakan saudara saudara zona banten karo news berita karo karoberita pkp,527249.png,air surut meter pelabuhan banten air laut surut meter waspada tsunami mari doakan saudara saudara zona banten karo news berita karo karoberita pkp,0
529379,18-Agu-18,pandangan issue daging hewan terkena tbc,bebeberapa beredar photo daging paru binatang yg viral media sosial yg disebutsebut mengandung tbckanker,529379.png,pandangan issue daging hewan terkena tbc bebeberapa beredar photo daging paru binatang yg viral media sosial yg disebutsebut mengandung tbckanker,1
530165,4-Apr-18,internet,internet,530165.png,internet internet,0
534070,24-Mar-20,virus corona sejenis jamur mould,corona virus sejenis jamurmould yg mudah dikembangbiakan skala laboratorium temperatursuhu,534070.png,virus corona sejenis jamur mould corona virus sejenis jamurmould yg mudah dikembangbiakan skala laboratorium temperatursuhu,1
538376,30-Mar-18,kkp klarifikasi cacing ikan makerel kaleng,“ jaringan pengikat daging menempel tulang lunak ikan dipanaskan suhu tekanan terlepas memiliki kenampakan cacing mati ” tulis keterangan tertulis badan riset sumber daya manusia kelautan perikanan bbrpbkp rilis kkp diterima kamis,538376.png,kkp klarifikasi cacing ikan makerel kaleng “ jaringan pengikat daging menempel tulang lunak ikan dipanaskan suhu tekanan terlepas memiliki kenampakan cacing mati ” tulis keterangan tertulis badan riset sumber daya manusia kelautan perikanan bbrpbkp rilis kkp diterima kamis,1
542090,9-Apr-20,perampokan jalan tidar surabaya,barusan jam yg gara yasona lauli ngelepas puluhan ribu napii rezim koplak…sdh kekacauan…apa disengaja ya,542090.png,perampokan jalan tidar surabaya barusan jam yg gara yasona lauli ngelepas puluhan ribu napii rezim koplak…sdh kekacauan…apa disengaja ya,1
549963,10-May-20,klaster penyebar covid indonesia pendeta gbi gpib,klaster penyebar covid dgn jejaring terbesar indonesia pendeta gbi gpib indonesia bawa covid itali israel laporan pekerja medis pemerintah diberitakan media waspada mengurangi penyebaran kelompok terpapar dungu mengerti resiko dr diberitakan nya ribu pendeta kristen sabang merauke yg terpapar mrk kelompok ‘ silent mass killers ’ ‘ blow up ’ media nasional kelompok islam ‘ jamaah tabligh ’ bbrp orang diwajibkan kyai rapid test terbukti negatif digaungkannya perintah menutup mesjid larangan sholat jamaah mesjid daerah yg zona beresiko aneh ngerii…,549963.png,klaster penyebar covid indonesia pendeta gbi gpib klaster penyebar covid dgn jejaring terbesar indonesia pendeta gbi gpib indonesia bawa covid itali israel laporan pekerja medis pemerintah diberitakan media waspada mengurangi penyebaran kelompok terpapar dungu mengerti resiko dr diberitakan nya ribu pendeta kristen sabang merauke yg terpapar mrk kelompok ‘ silent mass killers ’ ‘ blow up ’ media nasional kelompok islam ‘ jamaah tabligh ’ bbrp orang diwajibkan kyai rapid test terbukti negatif digaungkannya perintah menutup mesjid larangan sholat jamaah mesjid daerah yg zona beresiko aneh ngerii…,1
550076,2-May-20,motivator jim rohn jokowi presiden terkelam dlm sejarah bangsa indonesia,jokowi presiden terkelam dlm sejarah bangsa indonesia jim rohn motivator terbaik dunia,550076.png,motivator jim rohn jokowi presiden terkelam dlm sejarah bangsa indonesia jokowi presiden terkelam dlm sejarah bangsa indonesia jim rohn motivator terbaik dunia,1
550557,17-Mar-20,christiano ronaldo ubah hotelnya rs corona,christiano ronaldo ubah hotelnya rs corona,550557.png,christiano ronaldo ubah hotelnya rs corona christiano ronaldo ubah hotelnya rs corona,1
557912,3-Jun-20,rekrutmen kerja pt waskita karya,sehubungan recruitment calon karyawan pt waskita karya persero tbk beritahukan saudarai lulus seleksi administrasi kualifikasi wajib mengikuti rangkaian seleksi tes tahap sesuai jadwal,557912.png,rekrutmen kerja pt waskita karya sehubungan recruitment calon karyawan pt waskita karya persero tbk beritahukan saudarai lulus seleksi administrasi kualifikasi wajib mengikuti rangkaian seleksi tes tahap sesuai jadwal,1
561701,20-Oct-18,klarifikasi polres jembrana terkait penodongan spbu tuwed melaya,hoax pengecekan lapangan polsek melaya kejadian penodongan diunggah facebook,561701.png,klarifikasi polres jembrana terkait penodongan spbu tuwed melaya hoax pengecekan lapangan polsek melaya kejadian penodongan diunggah facebook,0
567836,13-Oct-19,putri king salman ga berhijab,putri king salman is very beautiful ga berhijab dosa ga sayang komentar fpi jamin mata berkedip dg vitamin,567836.png,putri king salman ga berhijab putri king salman is very beautiful ga berhijab dosa ga sayang komentar fpi jamin mata berkedip dg vitamin,1
568870,12-Apr-19,foto cawapres akuh,cawapres akuhhh cawapres mu,568870.png,foto cawapres akuh cawapres akuhhh cawapres mu,0
586996,7-Jul-18,bangga pki ngaku nkri,cebong goblok dna nembus sperma v,586996.png,bangga pki ngaku nkri cebong goblok dna nembus sperma v,1
589228,20-Dec-16,pemilihan pahlawan nasional cetakan pecahan uang rupiah,pemilihan pahlawan nasional cetakan pecahan uang rupiah,589228.png,pemilihan pahlawan nasional cetakan pecahan uang rupiah pemilihan pahlawan nasional cetakan pecahan uang rupiah,0
600275,18-Dec-19,judul artikel habib rizieq terancam hukuman mati pancung,jgn main negeri org…bukan indonesia fpi berani jihad arab,600275.png,judul artikel habib rizieq terancam hukuman mati pancung jgn main negeri org…bukan indonesia fpi berani jihad arab,1
604403,3-Jan-18,beredar broadcast jokowi pilkada dki istana berita bohong,beredar broadcast jokowi pilkada dki istana berita bohong,604403.png,beredar broadcast jokowi pilkada dki istana berita bohong beredar broadcast jokowi pilkada dki istana berita bohong,0
608452,21-Dec-19,upaya pembunuhan pangeran arab saudi,upaya pembunuhan pangeran arab saudi,608452.png,upaya pembunuhan pangeran arab saudi upaya pembunuhan pangeran arab saudi,1
611400,04-Agu-18,dinkes pamekasan santri kadur efek ori difteri,depkes memaksakan vaksinasi,611400.png,dinkes pamekasan santri kadur efek ori difteri depkes memaksakan vaksinasi,1
611514,16-Jul-18,soda susu bersihkan paru paru perokok,soda susu bersihkan paru paru perokok,611514.png,soda susu bersihkan paru paru perokok soda susu bersihkan paru paru perokok,1
616377,2-Feb-20,video cuitan gempa tsunami cuba,gempa tsunami cuba perbatasan jamaica pkl pagi januari indonesia,616377.png,video cuitan gempa tsunami cuba gempa tsunami cuba perbatasan jamaica pkl pagi januari indonesia,1
622916,28-Jul-20,mayat positif covid dikuburkan daster,meninggal postif covid rsu sembiring medan kuburkan perkuburan suka maju stm sesuai protokol kesehatan peti jenazah maut keluarga membuka peti si mayat daster sesuai dgn syariat fardhu kifayah islam yg target cair dananya coronapenyakitproyek,622916.png,mayat positif covid dikuburkan daster meninggal postif covid rsu sembiring medan kuburkan perkuburan suka maju stm sesuai protokol kesehatan peti jenazah maut keluarga membuka peti si mayat daster sesuai dgn syariat fardhu kifayah islam yg target cair dananya coronapenyakitproyek,1
625530,11-Aug-19,diadukan mahkamah internasional,jokowi kpu hncur diadukan mahkamah internasional prabowo menang presiden,625530.png,diadukan mahkamah internasional jokowi kpu hncur diadukan mahkamah internasional prabowo menang presiden,1
626045,3-May-19,gambar rancangan gedung istana negara palangkaraya,rancangan istana negara palangkaraya tnipolrijagaindonesia,626045.png,gambar rancangan gedung istana negara palangkaraya rancangan istana negara palangkaraya tnipolrijagaindonesia,1
631699,26-May-20,pbb bantuan covid negara legalkan aborsi,pbb menolak mengirimkan bantuan coronavirus negara prolife kecuali melegalkan aborsi,631699.png,pbb bantuan covid negara legalkan aborsi pbb menolak mengirimkan bantuan coronavirus negara prolife kecuali melegalkan aborsi,1
631703,26-May-20,italia mengalahkan covid koagulasi intravaskular diseminata,italia obat coronavirus ditemukan dokter italia mematuhi hukum kesehatan dunia who otopsi kematian coronavirus menemukan virus bakterilah menyebabkan kematian menyebabkan gumpalan darah terbentuk menyebabkan kematian pasien,631703.png,italia mengalahkan covid koagulasi intravaskular diseminata italia obat coronavirus ditemukan dokter italia mematuhi hukum kesehatan dunia who otopsi kematian coronavirus menemukan virus bakterilah menyebabkan kematian menyebabkan gumpalan darah terbentuk menyebabkan kematian pasien,1
